age,workclass,education-num,marital-status,occupation,hours-per-week,income
51,2,13,2,9,40,True
34,2,6,4,5,40,False
19,2,9,4,7,40,False
32,2,13,4,3,40,False
56,2,14,2,9,40,True
22,2,10,4,5,40,False
32,2,9,4,2,40,False
20,2,9,4,13,40,False
41,2,9,0,2,40,False
65,3,9,0,11,40,False
30,1,9,2,2,40,False
28,2,12,4,6,40,False
28,2,9,0,2,40,False
37,2,8,0,6,40,False
31,2,13,0,5,40,False
43,1,10,2,4,40,False
19,2,9,4,12,40,False
25,2,10,4,6,40,False
35,2,9,4,6,40,False
21,2,10,4,7,40,False
19,2,9,4,5,40,False
32,2,11,2,7,40,False
43,2,10,2,3,40,True
20,2,10,2,2,40,False
39,2,11,4,6,40,False
31,1,10,2,0,40,True
25,2,8,4,7,40,False
22,2,9,2,13,40,False
31,2,9,5,12,40,False
34,2,10,0,0,40,False
19,2,6,4,4,40,False
54,2,14,2,9,40,True
21,2,9,4,13,40,False
27,2,9,4,6,40,False
28,2,12,2,6,40,False
59,2,13,2,4,40,True
55,2,9,0,3,40,False
36,1,10,2,12,40,False
33,4,10,2,2,40,True
18,2,7,4,7,40,False
19,2,10,4,6,40,False
36,5,5,2,2,40,False
33,2,9,2,5,40,False
23,2,9,2,11,40,True
33,2,10,4,7,40,False
44,2,9,4,2,40,True
44,1,13,2,0,40,False
25,0,13,4,0,40,False
25,1,10,4,0,40,False
48,2,13,4,9,40,False
26,2,7,4,13,40,False
23,2,9,4,0,40,False
27,2,9,0,6,40,False
38,0,9,0,2,40,False
59,1,15,2,3,40,True
41,2,9,4,3,40,False
24,2,9,4,0,40,False
30,2,9,2,2,40,False
31,2,9,4,12,40,False
51,1,13,2,13,40,True
32,2,9,2,11,40,False
48,2,13,4,3,40,False
19,2,6,4,11,40,False
47,2,9,2,6,40,False
28,2,6,4,6,40,False
23,2,11,2,2,40,False
28,2,8,4,2,40,False
41,4,7,0,7,40,False
61,2,9,0,12,40,False
24,2,10,4,2,40,False
49,0,13,2,9,40,False
44,2,13,2,12,40,True
60,2,10,3,0,40,False
48,2,10,2,13,40,False
21,2,9,4,7,40,False
56,2,5,2,2,40,False
28,2,9,2,2,40,True
28,2,9,4,11,40,False
22,1,10,2,10,40,False
34,2,9,2,13,40,False
40,2,9,2,2,40,False
33,4,8,4,13,40,False
25,2,7,2,2,40,False
49,2,9,0,5,40,False
33,2,7,2,2,40,False
50,2,9,2,6,40,False
44,2,15,4,9,40,False
41,4,10,2,2,40,False
21,2,10,4,3,40,False
19,2,10,4,2,40,False
67,5,13,2,3,40,False
56,0,9,0,0,40,False
37,2,9,4,13,40,False
54,2,9,2,6,40,True
50,3,14,2,11,40,True
28,2,11,4,7,40,False
30,2,13,2,9,40,False
47,2,9,2,13,40,True
52,2,9,2,5,40,True
31,2,10,2,5,40,True
39,4,10,2,2,40,True
26,2,9,0,3,40,False
23,2,9,4,7,40,False
42,2,9,2,7,40,False
59,2,9,0,7,40,False
30,2,9,4,0,40,False
36,2,11,4,2,40,False
33,1,13,4,0,40,False
50,1,14,2,9,40,False
32,2,9,4,7,40,False
58,5,14,2,3,40,True
57,0,13,2,3,40,True
46,2,9,2,2,40,False
41,5,13,2,3,40,True
35,2,10,2,11,40,True
42,2,13,0,9,40,False
56,1,14,2,9,40,False
55,4,10,0,6,40,False
41,2,9,2,6,40,False
31,2,9,2,6,40,False
39,2,10,0,2,40,False
33,2,9,5,5,40,False
27,2,7,5,11,40,False
52,2,8,2,6,40,False
51,2,4,2,9,40,False
48,2,10,2,6,40,False
53,1,9,2,3,40,False
52,2,13,2,11,40,True
32,5,7,4,10,40,False
39,2,10,2,2,40,True
24,1,13,4,9,40,False
38,2,16,2,0,40,False
23,2,9,4,11,40,False
25,2,9,4,6,40,False
23,2,10,2,7,40,False
42,2,6,0,0,40,False
26,2,9,0,3,40,False
26,2,10,2,11,40,False
43,2,10,4,7,40,False
30,2,9,4,3,40,False
61,0,10,2,13,40,False
46,2,10,2,10,40,True
22,2,9,4,6,40,False
31,2,10,0,12,40,False
56,4,13,2,7,40,False
63,2,6,2,5,40,False
35,0,9,2,2,40,True
42,2,10,2,6,40,False
24,2,13,4,0,40,False
31,2,13,2,9,40,True
56,2,6,6,7,40,False
46,2,12,5,3,40,False
19,2,9,4,11,40,False
57,2,9,2,2,40,True
34,2,9,2,5,40,False
37,2,9,2,2,40,False
33,2,9,2,0,40,False
56,3,13,2,3,40,False
68,2,9,2,6,40,True
37,2,13,2,3,40,True
37,0,9,0,5,40,False
27,2,10,4,3,40,False
22,2,10,4,5,40,False
58,0,13,6,9,40,False
29,2,10,5,0,40,False
22,2,10,0,10,40,False
25,4,9,0,7,40,False
50,2,9,0,6,40,False
64,2,10,2,3,40,True
20,2,9,4,4,40,False
20,2,7,4,5,40,False
38,5,6,5,0,40,False
42,2,10,2,0,40,True
25,1,10,0,10,40,False
38,2,10,2,12,40,True
47,1,10,0,2,40,False
35,2,9,2,5,40,False
26,2,13,4,6,40,False
18,2,9,4,11,40,False
31,2,9,2,13,40,False
26,2,10,4,11,40,False
52,2,10,2,12,40,False
18,2,9,4,6,40,False
59,2,9,2,6,40,False
34,2,9,2,12,40,True
27,2,9,0,7,40,False
28,2,9,2,11,40,False
37,1,14,2,3,40,True
32,2,9,2,2,40,False
58,2,6,2,13,40,True
34,1,14,0,9,40,False
57,2,4,6,7,40,False
30,2,13,4,7,40,False
29,2,10,2,5,40,True
27,2,14,4,3,40,False
26,2,13,4,0,40,False
29,2,10,4,9,40,False
30,2,13,2,9,40,True
28,1,14,4,9,40,False
39,2,9,2,2,40,False
30,5,9,4,7,40,False
39,2,9,4,7,40,False
62,0,10,0,12,40,False
23,2,9,0,0,40,False
24,2,13,2,9,40,True
44,5,9,2,6,40,False
29,2,9,2,13,40,True
33,2,13,4,2,40,False
66,2,9,2,3,40,True
39,2,9,0,3,40,True
59,2,9,0,7,40,False
31,1,13,4,10,40,False
36,2,10,2,11,40,False
39,2,9,5,0,40,True
26,2,11,5,0,40,False
25,2,10,4,12,40,False
33,2,9,0,2,40,False
17,2,9,4,7,40,False
52,3,13,4,3,40,False
59,2,9,2,2,40,False
22,2,9,4,2,40,False
50,2,6,2,13,40,True
46,2,13,4,5,40,False
33,2,9,2,0,40,True
36,2,7,0,13,40,False
19,2,9,4,2,40,False
54,3,15,2,9,40,True
29,2,10,4,0,40,False
25,2,13,4,11,40,True
32,2,10,2,0,40,True
45,5,9,2,7,40,False
41,5,10,4,0,40,False
48,2,13,2,12,40,True
40,2,9,2,2,40,False
24,5,13,4,3,40,False
43,0,14,2,9,40,True
37,5,9,2,13,40,False
21,2,10,4,0,40,False
23,2,13,4,0,40,False
27,2,13,4,9,40,False
38,2,9,2,0,40,True
59,2,9,0,0,40,False
25,2,13,4,11,40,False
27,2,9,0,2,40,False
24,2,13,2,11,40,False
32,2,9,2,0,40,False
62,4,14,2,9,40,False
28,2,10,4,3,40,False
47,0,14,2,3,40,True
54,5,15,2,9,40,True
26,2,9,4,6,40,False
40,2,9,2,3,40,True
24,2,9,2,2,40,False
18,2,10,4,7,40,False
23,2,9,4,6,40,False
29,1,10,2,3,40,False
46,2,10,2,0,40,False
53,2,4,2,2,40,False
28,2,13,2,9,40,False
37,2,7,2,2,40,False
32,0,12,4,10,40,False
48,4,10,0,13,40,False
41,2,13,4,3,40,False
36,1,9,0,0,40,False
43,2,14,4,9,40,True
31,2,11,0,2,40,False
26,2,9,4,7,40,False
35,2,13,4,0,40,False
20,2,9,4,0,40,False
43,4,9,2,3,40,True
26,2,13,0,12,40,False
26,2,6,2,5,40,False
38,2,13,0,0,40,False
23,0,9,4,1,40,False
17,2,7,4,13,40,False
30,2,10,2,0,40,True
47,2,13,3,0,40,False
41,2,13,4,11,40,False
45,2,13,2,3,40,False
38,2,9,0,6,40,False
42,2,13,2,0,40,True
24,2,9,4,2,40,False
31,2,9,4,13,40,False
62,4,9,2,0,40,False
40,2,7,6,0,40,False
46,0,13,2,0,40,True
47,2,9,5,2,40,False
41,2,9,2,10,40,False
50,2,9,0,2,40,False
31,2,13,4,9,40,False
64,2,9,2,7,40,False
33,2,11,4,9,40,False
47,2,7,0,13,40,False
50,2,11,4,11,40,False
29,4,9,2,2,40,False
56,2,5,2,2,40,False
45,1,13,2,3,40,True
37,2,9,2,2,40,False
31,2,9,2,2,40,False
44,2,9,2,0,40,False
26,2,9,2,6,40,False
29,5,14,4,9,40,False
31,2,9,2,2,40,False
38,2,9,0,11,40,False
37,2,7,5,0,40,False
31,2,9,0,2,40,False
59,2,13,6,3,40,False
47,1,14,2,9,40,True
50,5,9,2,13,40,False
42,2,9,2,2,40,True
22,2,13,4,11,40,False
57,2,10,0,12,40,False
58,2,9,2,5,40,True
53,2,10,3,11,40,False
19,2,9,4,7,40,False
41,2,9,2,2,40,True
19,2,7,4,7,40,False
33,2,10,5,7,40,False
47,2,10,2,11,40,False
40,2,9,2,2,40,True
66,2,10,2,3,40,False
36,2,10,2,2,40,False
22,2,9,4,0,40,False
46,0,7,4,7,40,False
27,5,10,4,2,40,False
61,5,9,6,0,40,False
40,2,10,0,12,40,False
32,2,9,4,2,40,False
49,4,3,2,7,40,True
28,2,10,4,0,40,False
52,2,9,2,12,40,True
44,2,9,2,11,40,True
33,2,11,5,9,40,False
62,2,10,4,6,40,False
55,2,9,6,12,40,False
61,2,9,6,0,40,False
42,3,11,4,2,40,False
42,2,10,2,0,40,True
37,2,9,2,3,40,True
31,2,13,4,9,40,False
31,3,9,2,3,40,True
63,2,10,4,3,40,False
23,2,11,2,2,40,False
32,4,9,2,13,40,False
28,2,6,1,7,40,False
33,2,10,2,2,40,False
24,2,9,0,10,40,False
25,2,9,0,2,40,False
23,2,6,2,2,40,False
46,5,13,2,2,40,False
50,3,14,2,3,40,True
44,2,9,4,7,40,False
41,2,13,2,2,40,True
28,2,9,4,2,40,False
47,5,9,2,0,40,True
50,2,4,2,2,40,False
44,2,10,2,6,40,True
35,2,9,4,6,40,False
18,2,7,4,6,40,False
30,1,10,5,0,40,False
71,2,10,6,9,40,False
41,2,9,2,0,40,False
51,2,10,2,2,40,True
63,0,9,6,0,40,False
26,2,9,4,12,40,False
31,2,11,2,11,40,True
46,2,10,2,2,40,False
53,1,9,0,0,40,False
48,3,10,2,2,40,True
63,2,9,0,0,40,False
42,1,13,2,9,40,True
39,2,10,0,2,40,False
38,2,10,2,11,40,False
41,0,14,0,3,40,True
22,2,10,2,3,40,False
32,2,9,4,6,40,False
31,3,12,2,11,40,False
36,2,9,0,6,40,False
59,2,9,2,5,40,True
32,2,9,0,2,40,False
25,1,13,0,10,40,False
55,2,9,2,9,40,False
31,2,9,0,0,40,False
37,2,11,4,5,40,False
31,4,10,2,3,40,True
34,2,8,0,6,40,False
56,2,9,0,7,40,False
37,4,9,2,9,40,False
48,2,9,6,0,40,False
46,4,5,2,13,40,False
24,2,9,4,11,40,False
27,1,10,2,0,40,False
56,2,9,2,13,40,False
21,2,10,4,5,40,False
18,2,6,4,13,40,False
64,0,12,2,10,40,False
34,2,9,4,5,40,False
36,5,14,4,9,40,False
25,2,9,4,11,40,False
42,2,10,0,9,40,False
28,2,10,4,7,40,False
55,2,4,2,7,40,False
31,2,13,4,11,40,False
34,2,9,4,7,40,False
33,2,10,0,0,40,False
46,2,12,2,12,40,True
36,2,10,0,0,40,False
31,2,9,2,3,40,False
28,2,9,2,12,40,True
28,2,10,4,12,40,False
44,2,10,2,13,40,True
58,4,9,2,2,40,False
26,2,7,0,5,40,False
59,4,6,2,2,40,False
24,2,11,2,9,40,True
49,2,9,0,12,40,True
33,2,9,4,7,40,False
35,2,13,2,3,40,False
27,2,9,4,2,40,False
59,5,9,6,0,40,False
55,2,10,0,3,40,False
62,4,16,6,3,40,True
42,2,13,2,0,40,True
32,2,11,4,7,40,False
32,2,9,4,6,40,False
33,2,9,2,6,40,False
31,1,9,2,10,40,True
48,2,10,2,13,40,False
20,3,9,4,2,40,False
24,2,11,2,0,40,False
40,2,9,4,6,40,True
55,2,9,2,6,40,True
48,2,6,4,6,40,False
45,4,9,2,2,40,False
29,2,14,4,3,40,False
40,0,10,2,0,40,True
26,2,9,4,13,40,False
24,2,13,4,7,40,False
36,1,10,2,9,40,True
62,2,6,0,6,40,False
48,2,9,4,5,40,True
31,2,12,4,3,40,False
43,2,9,2,7,40,False
33,0,6,4,7,40,False
34,2,10,2,9,40,True
18,2,10,4,10,40,False
65,4,14,3,9,40,False
46,5,13,4,9,40,False
46,4,10,2,3,40,False
67,4,9,2,4,40,False
34,2,9,0,2,40,False
31,2,9,2,2,40,False
39,2,9,2,13,40,False
50,0,9,4,0,40,False
22,2,9,4,5,40,False
38,2,12,2,9,40,True
32,2,12,4,0,40,False
64,1,9,2,0,40,False
35,2,9,2,4,40,False
26,2,9,4,6,40,False
46,2,13,0,2,40,False
36,2,9,2,2,40,False
32,1,11,0,9,40,False
58,2,7,2,6,40,False
34,1,13,2,9,40,True
54,1,10,0,3,40,False
53,2,9,0,13,40,False
30,2,10,2,2,40,True
25,1,13,4,9,40,False
20,2,9,4,6,40,False
62,1,9,0,2,40,False
33,2,9,2,5,40,False
40,2,10,2,9,40,False
32,2,10,4,10,40,False
67,1,4,2,10,40,False
57,2,11,2,2,40,True
34,2,14,2,3,40,True
49,2,9,0,5,40,False
30,2,11,4,2,40,False
61,4,9,2,3,40,True
47,2,4,2,13,40,False
37,5,11,0,10,40,False
22,2,7,4,2,40,False
45,2,7,2,13,40,False
65,2,13,2,9,40,True
34,2,10,2,2,40,False
20,2,7,4,4,40,False
62,4,4,2,4,40,True
39,1,12,2,2,40,True
63,2,10,2,3,40,True
47,2,12,2,2,40,False
64,2,10,2,0,40,False
35,4,13,2,11,40,False
31,2,10,4,11,40,False
34,2,9,4,12,40,False
43,2,13,2,3,40,True
23,2,6,4,5,40,False
21,2,10,2,6,40,False
33,0,16,2,9,40,False
41,3,14,2,3,40,False
42,2,10,2,2,40,False
37,5,10,0,0,40,False
22,2,10,4,2,40,False
32,2,10,2,12,40,False
31,2,10,2,2,40,False
40,1,13,4,10,40,False
45,3,9,4,11,40,False
20,2,10,4,13,40,False
60,0,5,0,7,40,False
31,2,9,4,13,40,False
61,2,13,2,6,40,True
38,2,9,2,13,40,False
29,2,13,4,0,40,False
24,2,9,4,0,40,False
37,0,9,0,3,40,True
33,4,7,4,4,40,False
25,2,9,4,5,40,False
57,1,11,2,10,40,True
29,2,10,5,0,40,False
30,2,8,4,11,40,False
42,2,9,4,6,40,False
52,0,10,0,0,40,False
44,2,12,4,12,40,False
43,2,9,2,2,40,True
53,4,4,2,6,40,False
33,5,10,0,9,40,False
44,2,9,2,6,40,False
34,2,9,4,12,40,False
33,2,9,4,6,40,False
25,2,9,4,0,40,False
41,2,9,0,3,40,False
45,2,7,2,6,40,True
32,3,9,2,2,40,True
35,2,9,2,5,40,False
19,2,9,4,7,40,False
24,2,9,4,5,40,False
38,3,13,2,2,40,False
20,2,10,4,7,40,False
51,2,7,0,6,40,False
31,2,10,0,0,40,False
59,2,11,2,3,40,False
24,2,9,4,5,40,False
39,0,10,2,0,40,True
33,2,14,4,11,40,False
24,2,13,4,3,40,False
20,2,9,4,8,40,False
31,5,9,2,2,40,False
50,5,16,2,9,40,True
30,2,11,0,0,40,False
38,1,12,2,2,40,True
57,5,13,2,3,40,True
31,5,11,2,11,40,True
53,2,10,2,2,40,True
37,2,12,0,0,40,False
45,2,12,5,0,40,True
57,2,7,2,2,40,True
19,2,10,4,0,40,False
40,2,9,2,2,40,False
19,2,8,4,6,40,False
45,2,9,0,9,40,False
33,2,9,4,11,40,False
25,4,10,0,9,40,False
47,2,10,4,2,40,True
64,2,9,2,11,40,True
22,2,9,4,0,40,False
47,2,9,0,0,40,False
25,2,10,4,7,40,False
69,2,10,2,9,40,True
39,2,9,2,6,40,False
34,2,9,0,12,40,False
49,0,10,0,3,40,False
50,2,7,2,6,40,False
21,3,9,4,4,40,False
39,0,12,4,0,40,False
32,2,9,4,2,40,False
43,2,13,4,11,40,False
47,2,9,0,2,40,True
25,2,9,2,6,40,False
24,4,9,2,2,40,False
33,2,7,2,6,40,False
41,4,10,2,2,40,False
57,2,9,0,0,40,False
44,2,9,2,3,40,False
41,2,9,0,5,40,False
55,2,10,2,6,40,False
52,2,13,0,9,40,True
28,5,10,0,0,40,False
49,2,9,0,7,40,False
21,2,10,4,13,40,False
38,2,9,0,7,40,False
33,2,10,4,0,40,False
37,5,9,2,2,40,False
23,2,13,4,11,40,False
61,2,9,6,2,40,False
36,2,13,2,3,40,True
29,2,9,2,2,40,False
48,4,13,2,3,40,True
33,2,13,4,9,40,False
33,2,10,0,3,40,False
25,2,13,4,9,40,False
40,2,10,2,9,40,False
39,2,10,4,2,40,False
19,2,7,4,7,40,False
50,2,10,5,11,40,False
52,4,10,2,11,40,False
60,1,10,2,10,40,False
66,2,9,2,2,40,True
23,2,9,4,2,40,False
26,2,13,4,11,40,False
28,2,11,4,3,40,False
37,2,13,2,5,40,True
52,2,9,2,2,40,True
44,5,9,2,10,40,True
32,4,10,5,7,40,False
34,2,9,2,6,40,False
53,2,9,0,2,40,False
22,2,11,4,5,40,False
31,2,13,2,11,40,True
61,2,9,2,6,40,True
32,2,9,0,0,40,False
59,3,9,2,11,40,False
43,2,14,2,9,40,True
29,2,9,4,5,40,False
39,2,10,2,11,40,False
37,2,9,2,2,40,True
32,2,9,2,2,40,False
33,2,13,4,11,40,False
30,2,9,5,5,40,False
41,2,10,3,7,40,False
45,2,5,2,5,40,False
54,1,9,6,0,40,False
26,2,10,2,6,40,False
26,1,13,4,9,40,False
53,2,9,4,13,40,False
38,2,7,2,4,40,False
44,2,10,2,3,40,True
46,5,9,4,7,40,False
23,2,10,4,6,40,False
35,2,13,2,11,40,True
46,1,11,2,3,40,True
27,2,9,4,5,40,False
49,2,9,0,7,40,False
27,2,13,4,0,40,False
61,2,6,4,13,40,False
54,4,10,2,11,40,False
42,3,13,4,9,40,False
62,2,13,2,3,40,False
47,2,8,4,0,40,False
38,2,5,2,2,40,False
30,2,9,0,0,40,False
40,2,9,4,2,40,False
64,2,10,0,12,40,False
22,2,9,4,7,40,False
30,2,11,2,9,40,False
30,2,10,5,6,40,False
50,2,11,2,4,40,True
37,2,10,4,2,40,False
55,5,14,2,9,40,False
37,5,10,2,3,40,True
38,2,13,2,11,40,True
23,2,13,4,3,40,False
27,2,13,4,9,40,False
32,2,9,4,6,40,False
52,2,6,6,6,40,False
20,2,9,4,11,40,False
27,2,6,2,2,40,False
70,3,13,0,11,40,False
40,2,4,2,6,40,False
34,2,13,2,9,40,True
25,2,13,4,0,40,False
28,2,7,4,2,40,False
35,2,9,0,2,40,False
41,2,10,5,6,40,False
39,2,9,0,11,40,False
24,2,9,4,7,40,False
46,2,10,2,2,40,True
23,2,9,4,0,40,False
36,2,13,2,11,40,True
42,2,9,4,6,40,False
56,4,13,2,3,40,True
23,2,10,4,7,40,False
29,2,9,4,6,40,False
21,2,6,4,2,40,False
41,2,9,0,7,40,False
30,2,10,2,2,40,True
52,1,9,2,0,40,True
37,2,12,0,0,40,False
54,2,9,2,5,40,False
29,2,10,4,0,40,False
48,2,10,2,3,40,False
32,2,9,0,2,40,False
23,2,10,2,11,40,False
55,2,10,2,0,40,False
44,2,12,2,11,40,True
39,2,10,2,3,40,True
29,2,11,2,9,40,True
24,2,9,2,6,40,False
54,2,9,0,7,40,False
37,2,9,0,7,40,False
37,0,10,4,3,40,False
54,2,13,2,9,40,False
38,3,10,0,9,40,False
63,4,14,5,9,40,True
25,4,9,4,4,40,False
50,2,9,3,0,40,False
56,2,9,2,6,40,True
33,2,9,2,11,40,True
43,2,10,2,9,40,True
57,2,11,0,6,40,False
43,2,10,2,2,40,True
48,3,16,2,3,40,True
42,4,13,2,3,40,True
46,2,11,0,3,40,False
36,2,11,4,9,40,False
29,2,10,0,5,40,False
29,2,14,2,9,40,True
46,4,9,2,4,40,False
45,2,6,2,6,40,False
39,2,5,2,5,40,False
55,2,9,0,2,40,True
29,2,9,2,6,40,False
29,2,12,4,0,40,False
70,2,10,2,3,40,True
65,1,5,2,3,40,False
41,2,9,4,11,40,False
49,2,9,5,0,40,False
26,2,9,0,2,40,False
47,2,9,2,5,40,False
44,2,13,2,2,40,False
48,3,13,2,11,40,True
61,2,9,6,0,40,False
44,3,11,2,4,40,False
42,4,10,4,3,40,False
32,2,10,2,2,40,True
25,2,9,4,6,40,False
29,2,13,2,0,40,False
56,2,9,6,2,40,False
40,1,8,2,3,40,False
59,2,10,2,2,40,True
34,1,9,2,10,40,False
38,2,13,2,9,40,True
32,2,9,4,0,40,False
29,2,10,4,7,40,False
36,2,9,4,2,40,False
46,2,9,2,6,40,False
57,1,9,0,0,40,False
23,2,9,2,6,40,False
40,4,11,2,2,40,False
56,2,14,0,3,40,True
53,5,10,2,5,40,False
29,2,10,4,11,40,False
55,2,10,2,3,40,True
50,2,10,0,12,40,False
25,4,7,4,11,40,False
28,2,10,4,11,40,False
58,2,10,2,5,40,True
27,2,10,2,0,40,False
41,2,10,2,4,40,False
36,2,9,0,7,40,False
31,2,13,2,3,40,False
44,4,9,0,2,40,False
45,4,13,2,3,40,False
29,2,7,5,7,40,False
44,2,11,0,3,40,False
30,2,9,2,5,40,False
47,2,13,2,9,40,True
21,2,11,4,6,40,False
19,2,9,4,7,40,False
56,2,4,2,13,40,False
42,2,9,4,7,40,False
52,1,9,0,2,40,False
38,2,10,0,0,40,False
24,0,13,4,3,40,False
35,1,9,4,0,40,False
60,1,6,0,0,40,False
63,2,9,2,2,40,False
53,2,16,4,9,40,False
27,2,4,2,13,40,False
61,0,14,2,12,40,True
32,2,13,5,9,40,True
45,5,12,4,2,40,False
35,2,9,0,0,40,False
24,2,13,4,9,40,False
52,2,9,2,2,40,False
35,2,13,4,3,40,False
36,2,13,2,9,40,True
46,2,9,2,11,40,False
53,5,10,2,7,40,False
35,2,10,2,6,40,False
21,2,10,4,0,40,False
43,1,15,4,9,40,True
23,2,9,4,5,40,False
44,1,13,2,9,40,False
42,2,13,2,3,40,False
23,1,10,3,9,40,False
47,1,14,0,9,40,False
54,3,11,2,2,40,False
26,2,9,2,2,40,False
47,2,8,0,5,40,False
33,2,7,2,2,40,False
35,2,6,2,2,40,False
36,2,9,2,6,40,False
66,2,4,2,13,40,False
35,2,10,5,13,40,True
38,2,11,0,12,40,False
22,2,10,4,0,40,False
40,4,9,2,7,40,False
42,2,9,0,0,40,False
27,5,10,4,3,40,False
54,2,9,0,0,40,False
57,2,9,2,0,40,False
24,2,13,4,11,40,False
45,5,10,2,10,40,True
46,2,10,0,3,40,False
21,2,10,4,4,40,False
36,2,10,2,5,40,False
31,1,10,2,10,40,True
42,0,10,2,0,40,True
33,2,9,2,0,40,False
43,2,9,2,13,40,False
25,2,10,4,13,40,False
45,1,12,2,3,40,False
42,0,9,2,6,40,False
41,2,13,2,3,40,True
37,4,9,0,11,40,False
46,2,9,2,7,40,False
61,2,9,6,7,40,False
45,2,10,2,5,40,True
66,2,10,2,3,40,True
23,3,10,4,3,40,False
54,2,13,2,9,40,True
33,2,8,2,13,40,False
46,2,16,0,9,40,False
53,5,9,2,7,40,False
25,2,9,4,7,40,False
29,5,9,4,0,40,False
53,2,11,2,2,40,True
30,2,9,2,2,40,True
61,2,10,0,2,40,False
39,2,9,2,11,40,True
33,2,13,0,9,40,False
25,2,9,4,0,40,False
77,2,4,2,2,40,False
25,2,13,4,11,40,False
64,2,13,0,3,40,False
28,2,12,4,2,40,False
37,2,13,2,9,40,True
41,2,10,0,0,40,False
70,2,6,6,11,40,False
38,1,13,2,3,40,True
56,2,9,5,6,40,False
60,2,11,2,2,40,False
31,2,9,4,7,40,False
25,2,10,4,2,40,False
49,2,10,2,0,40,False
54,2,4,5,2,40,False
52,2,6,4,6,40,False
26,4,10,4,4,40,False
43,2,9,2,2,40,True
21,3,10,4,2,40,False
61,2,6,2,2,40,False
39,1,14,2,9,40,False
44,2,11,2,10,40,False
36,2,9,4,13,40,False
42,5,10,0,9,40,False
49,2,4,4,4,40,False
21,2,9,4,7,40,False
37,2,10,5,6,40,False
36,4,13,2,9,40,False
32,2,9,4,2,40,False
58,2,9,4,11,40,False
50,2,9,0,11,40,False
37,2,13,2,11,40,True
28,1,9,4,5,40,False
26,5,11,0,3,40,False
51,2,9,0,5,40,False
26,1,9,2,13,40,False
34,2,13,2,9,40,False
53,2,13,0,7,40,False
27,2,8,2,4,40,False
29,4,9,2,4,40,False
25,2,13,4,3,40,False
36,2,11,0,2,40,False
42,2,9,0,6,40,False
50,2,13,0,3,40,True
24,2,13,4,7,40,False
53,1,10,2,10,40,True
46,2,9,2,5,40,False
33,4,12,0,11,40,False
30,2,9,4,6,40,False
31,2,9,2,2,40,False
38,0,9,2,0,40,False
46,1,13,2,9,40,True
42,2,10,6,12,40,False
44,2,10,2,9,40,True
23,1,10,4,10,40,False
42,5,9,2,6,40,False
19,2,5,4,5,40,False
24,2,9,2,2,40,False
36,2,13,2,11,40,True
38,4,14,2,9,40,False
29,2,9,0,11,40,False
43,2,14,2,12,40,True
36,2,9,0,6,40,False
41,2,13,0,11,40,True
37,2,7,2,2,40,False
51,2,7,2,13,40,False
34,2,9,4,2,40,False
52,0,12,6,3,40,True
31,2,9,2,13,40,False
63,1,10,0,0,40,False
50,2,9,4,7,40,False
26,2,8,4,2,40,False
40,2,10,5,7,40,False
32,5,14,2,3,40,True
36,2,9,5,11,40,False
28,2,10,4,0,40,False
50,5,16,2,9,40,True
47,0,9,0,2,40,False
26,5,10,2,10,40,False
27,2,10,4,7,40,False
54,5,10,2,0,40,False
33,2,11,2,6,40,True
35,2,9,2,2,40,False
50,2,7,4,8,40,False
32,2,9,4,2,40,False
25,2,10,4,5,40,False
24,2,13,4,3,40,False
18,2,9,4,11,40,False
45,2,9,2,7,40,True
46,2,9,0,2,40,True
36,2,7,3,2,40,False
25,5,10,0,7,40,True
31,0,10,2,12,40,False
57,1,14,2,3,40,True
61,2,9,0,6,40,False
35,2,10,5,3,40,False
30,2,6,4,6,40,False
20,2,10,4,11,40,False
17,2,5,4,2,40,False
33,4,13,2,11,40,True
47,3,10,2,3,40,True
46,1,14,4,9,40,False
33,2,9,2,0,40,False
41,2,9,5,0,40,False
42,2,9,2,2,40,False
61,2,9,0,11,40,False
28,2,9,0,3,40,False
53,2,6,5,7,40,False
53,2,9,2,5,40,True
45,2,14,2,3,40,True
51,1,7,4,4,40,False
49,0,13,2,0,40,False
41,2,9,0,0,40,False
57,2,9,2,6,40,True
41,2,13,0,9,40,False
37,2,9,0,0,40,False
32,2,13,4,9,40,False
35,2,9,2,5,40,False
51,2,9,0,0,40,False
55,1,14,2,3,40,True
37,3,8,2,2,40,False
40,5,13,4,3,40,False
58,2,9,2,3,40,True
47,1,12,4,3,40,False
19,2,9,4,2,40,False
32,2,10,2,0,40,False
54,1,13,2,9,40,True
41,2,13,2,9,40,True
62,1,14,2,9,40,True
36,2,9,2,2,40,True
47,2,9,0,7,40,False
43,5,16,2,9,40,True
40,2,11,2,0,40,False
58,5,9,4,0,40,False
43,1,13,4,9,40,True
26,2,13,4,12,40,False
20,2,9,4,2,40,False
58,2,10,6,7,40,False
20,2,10,4,13,40,False
43,0,9,2,0,40,True
53,2,9,2,3,40,False
29,4,10,2,9,40,False
45,2,13,2,2,40,True
30,2,13,4,0,40,True
51,4,10,0,0,40,False
30,2,9,4,5,40,True
25,2,9,4,6,40,False
22,2,9,2,8,40,False
36,2,13,0,8,40,False
36,2,9,2,6,40,True
25,2,10,3,11,40,False
31,2,9,4,13,40,False
32,2,10,4,7,40,False
35,2,9,2,2,40,False
38,2,9,4,7,40,False
31,2,9,0,2,40,False
23,4,10,4,2,40,False
