age,workclass,education-num,marital-status,occupation,hours-per-week,income
32,Private,14,Never-married,Exec-managerial,40,False
26,Private,12,Separated,Craft-repair,40,False
33,Private,10,Married-civ-spouse,Craft-repair,40,False
30,Private,13,Divorced,Sales,40,False
55,State-gov,12,Divorced,Adm-clerical,40,False
45,Self-emp-not-inc,16,Separated,Prof-specialty,40,False
36,Private,13,Married-civ-spouse,Sales,40,True
43,Private,6,Never-married,Machine-op-inspct,40,False
35,Private,11,Married-civ-spouse,Craft-repair,40,False
47,Private,10,Divorced,Machine-op-inspct,40,False
33,Private,9,Divorced,Craft-repair,40,False
50,Local-gov,9,Married-civ-spouse,Other-service,40,False
54,State-gov,16,Never-married,Exec-managerial,40,False
44,Federal-gov,14,Married-civ-spouse,Armed-Forces,40,True
20,Private,9,Never-married,Other-service,40,False
26,Private,9,Never-married,Transport-moving,40,False
60,Private,6,Widowed,Sales,40,False
46,Private,9,Married-civ-spouse,Machine-op-inspct,40,True
20,Private,10,Never-married,Adm-clerical,40,False
60,Private,4,Divorced,Machine-op-inspct,40,False
39,Private,9,Married-civ-spouse,Prof-specialty,40,False
57,Local-gov,13,Never-married,Exec-managerial,40,True
38,Private,13,Married-civ-spouse,Exec-managerial,40,False
27,Private,13,Never-married,Exec-managerial,40,False
22,Private,9,Never-married,Other-service,40,False
33,Local-gov,14,Never-married,Prof-specialty,40,False
60,Federal-gov,10,Married-civ-spouse,Tech-support,40,False
39,Private,13,Never-married,Exec-managerial,40,False
24,Self-emp-not-inc,4,Married-civ-spouse,Craft-repair,40,False
56,Private,10,Married-civ-spouse,Craft-repair,40,True
28,Private,9,Married-civ-spouse,Craft-repair,40,False
58,Private,9,Never-married,Adm-clerical,40,False
39,Private,13,Divorced,Prof-specialty,40,False
33,Private,9,Divorced,Other-service,40,False
46,Private,13,Married-civ-spouse,Adm-clerical,40,False
52,Private,9,Married-civ-spouse,Sales,40,False
40,Federal-gov,10,Never-married,Adm-clerical,40,False
38,Private,10,Never-married,Exec-managerial,40,False
54,Private,13,Married-civ-spouse,Sales,40,False
45,Private,13,Never-married,Prof-specialty,40,False
48,Private,9,Divorced,Adm-clerical,40,False
53,State-gov,10,Married-civ-spouse,Exec-managerial,40,True
22,Private,9,Never-married,Adm-clerical,40,False
51,Self-emp-not-inc,9,Married-civ-spouse,Sales,40,False
35,Private,14,Never-married,Prof-specialty,40,True
29,Local-gov,10,Married-civ-spouse,Other-service,40,False
64,Private,13,Divorced,Adm-clerical,40,False
22,Private,13,Never-married,Adm-clerical,40,False
33,Private,10,Married-civ-spouse,Adm-clerical,40,True
47,Private,13,Never-married,Exec-managerial,40,False
23,Private,7,Never-married,Machine-op-inspct,40,False
21,Private,6,Married-civ-spouse,Other-service,40,False
29,Private,9,Married-spouse-absent,Adm-clerical,40,False
23,Private,9,Never-married,Craft-repair,40,False
35,Self-emp-not-inc,13,Married-civ-spouse,Prof-specialty,40,False
52,Private,9,Never-married,Sales,40,False
39,Federal-gov,10,Never-married,Exec-managerial,40,False
41,Private,13,Married-civ-spouse,Sales,40,False
36,Private,13,Married-civ-spouse,Exec-managerial,40,True
36,Private,9,Married-civ-spouse,Craft-repair,40,True
46,Local-gov,10,Married-civ-spouse,Prof-specialty,40,True
23,Private,10,Never-married,Handlers-cleaners,40,False
59,Self-emp-inc,14,Married-civ-spouse,Sales,40,False
18,Private,7,Never-married,Handlers-cleaners,40,False
50,Private,10,Married-civ-spouse,Sales,40,False
31,Private,10,Married-civ-spouse,Exec-managerial,40,False
47,Private,13,Widowed,Craft-repair,40,False
26,Private,13,Never-married,Exec-managerial,40,False
46,Private,9,Divorced,Protective-serv,40,False
46,Private,13,Married-civ-spouse,Transport-moving,40,False
29,Local-gov,14,Never-married,Prof-specialty,40,False
50,Private,10,Widowed,Exec-managerial,40,False
36,Federal-gov,13,Married-civ-spouse,Prof-specialty,40,False
28,Local-gov,9,Separated,Other-service,40,False
31,Private,9,Never-married,Machine-op-inspct,40,False
50,Private,13,Married-civ-spouse,Tech-support,40,False
58,Self-emp-not-inc,13,Divorced,Prof-specialty,40,False
49,Private,9,Married-civ-spouse,Craft-repair,40,False
33,Private,4,Married-civ-spouse,Machine-op-inspct,40,False
32,Private,13,Married-civ-spouse,Prof-specialty,40,False
41,State-gov,12,Married-civ-spouse,Protective-serv,40,False
48,Local-gov,4,Married-civ-spouse,Transport-moving,40,False
38,Private,7,Married-civ-spouse,Craft-repair,40,False
36,State-gov,16,Married-civ-spouse,Prof-specialty,40,True
49,Private,13,Married-civ-spouse,Handlers-cleaners,40,True
58,Private,9,Married-civ-spouse,Craft-repair,40,False
48,Private,9,Married-civ-spouse,Prof-specialty,40,True
52,Private,11,Married-civ-spouse,Prof-specialty,40,False
23,Private,8,Never-married,Adm-clerical,40,False
59,Private,9,Married-civ-spouse,Exec-managerial,40,False
19,Private,9,Never-married,Sales,40,False
45,Private,9,Divorced,Adm-clerical,40,False
31,Private,13,Never-married,Exec-managerial,40,False
28,Private,13,Married-civ-spouse,Sales,40,False
25,Private,13,Never-married,Exec-managerial,40,False
54,Private,9,Married-civ-spouse,Craft-repair,40,False
56,Self-emp-not-inc,9,Married-civ-spouse,Farming-fishing,40,False
32,Private,9,Never-married,Adm-clerical,40,False
52,State-gov,9,Married-civ-spouse,Craft-repair,40,False
55,Self-emp-not-inc,13,Married-civ-spouse,Exec-managerial,40,False
30,Private,5,Married-civ-spouse,Craft-repair,40,False
51,Local-gov,14,Divorced,Exec-managerial,40,False
44,Private,6,Married-civ-spouse,Machine-op-inspct,40,False
55,Federal-gov,15,Married-civ-spouse,Exec-managerial,40,False
66,Private,9,Married-civ-spouse,Handlers-cleaners,40,False
37,Private,10,Married-civ-spouse,Other-service,40,False
47,Private,12,Widowed,Adm-clerical,40,False
34,Private,5,Divorced,Craft-repair,40,False
20,Private,10,Never-married,Farming-fishing,40,False
47,Private,3,Separated,Other-service,40,False
23,Private,9,Divorced,Protective-serv,40,False
19,Private,9,Never-married,Craft-repair,40,False
43,Private,13,Married-civ-spouse,Exec-managerial,40,False
38,Local-gov,9,Married-civ-spouse,Protective-serv,40,False
49,Private,13,Married-civ-spouse,Exec-managerial,40,False
39,Private,11,Divorced,Exec-managerial,40,False
18,Private,7,Never-married,Handlers-cleaners,40,False
59,Private,12,Widowed,Exec-managerial,40,False
28,Private,9,Married-civ-spouse,Exec-managerial,40,False
32,Private,9,Married-civ-spouse,Sales,40,False
46,Private,13,Married-civ-spouse,Sales,40,True
36,Private,9,Divorced,Exec-managerial,40,False
61,Self-emp-not-inc,16,Married-civ-spouse,Prof-specialty,40,False
40,Federal-gov,13,Married-civ-spouse,Adm-clerical,40,True
29,Private,9,Never-married,Craft-repair,40,False
53,Private,9,Married-civ-spouse,Adm-clerical,40,False
25,Private,9,Never-married,Tech-support,40,False
36,Private,9,Never-married,Craft-repair,40,False
58,Local-gov,5,Divorced,Other-service,40,False
36,Federal-gov,13,Married-civ-spouse,Exec-managerial,40,False
36,Private,10,Divorced,Sales,40,False
43,Private,13,Married-civ-spouse,Sales,40,False
61,Private,5,Married-civ-spouse,Craft-repair,40,False
53,Private,11,Married-civ-spouse,Tech-support,40,False
31,Private,9,Married-civ-spouse,Machine-op-inspct,40,False
39,Local-gov,9,Divorced,Craft-repair,40,False
37,Private,13,Never-married,Adm-clerical,40,False
66,Private,4,Married-civ-spouse,Craft-repair,40,False
38,Private,10,Married-civ-spouse,Exec-managerial,40,False
37,Private,13,Never-married,Adm-clerical,40,False
21,Private,12,Never-married,Other-service,40,False
33,Private,9,Married-civ-spouse,Machine-op-inspct,40,False
56,Private,9,Widowed,Sales,40,False
32,Private,13,Married-civ-spouse,Sales,40,True
30,Private,9,Married-civ-spouse,Protective-serv,40,False
40,Private,9,Divorced,Sales,40,False
29,Private,9,Separated,Adm-clerical,40,False
68,Self-emp-not-inc,9,Married-civ-spouse,Sales,40,False
55,Private,13,Divorced,Adm-clerical,40,False
26,Private,9,Widowed,Transport-moving,40,False
27,Private,10,Never-married,Handlers-cleaners,40,False
35,Self-emp-inc,9,Married-civ-spouse,Craft-repair,40,False
42,Private,13,Divorced,Adm-clerical,40,False
63,Private,7,Divorced,Other-service,40,False
55,Private,6,Married-civ-spouse,Other-service,40,False
30,Federal-gov,10,Separated,Prof-specialty,40,False
19,Private,10,Divorced,Other-service,40,False
22,Private,13,Married-civ-spouse,Prof-specialty,40,False
58,Private,9,Married-civ-spouse,Machine-op-inspct,40,False
37,Private,10,Divorced,Other-service,40,False
31,Private,10,Never-married,Craft-repair,40,False
35,Private,13,Never-married,Tech-support,40,False
40,Self-emp-not-inc,15,Married-civ-spouse,Prof-specialty,40,False
54,Local-gov,13,Married-civ-spouse,Prof-specialty,40,True
40,Private,6,Married-civ-spouse,Machine-op-inspct,40,False
28,Private,9,Separated,Protective-serv,40,False
23,Private,13,Married-civ-spouse,Sales,40,False
37,State-gov,11,Never-married,Prof-specialty,40,False
48,Private,12,Divorced,Craft-repair,40,False
41,Private,10,Never-married,Craft-repair,40,False
51,Private,9,Married-civ-spouse,Machine-op-inspct,40,False
30,Private,9,Never-married,Adm-clerical,40,False
56,Private,13,Married-civ-spouse,Adm-clerical,40,True
22,Private,13,Never-married,Sales,40,False
51,Private,9,Divorced,Machine-op-inspct,40,False
39,Private,10,Never-married,Adm-clerical,40,False
39,Private,9,Married-civ-spouse,Sales,40,False
59,Private,14,Widowed,Exec-managerial,40,False
22,Private,9,Married-civ-spouse,Craft-repair,40,False
57,Private,7,Married-civ-spouse,Craft-repair,40,False
58,Private,9,Divorced,Exec-managerial,40,False
34,Private,8,Divorced,Other-service,40,False
41,Private,9,Married-civ-spouse,Craft-repair,40,True
21,Private,9,Never-married,Craft-repair,40,False
21,Private,10,Never-married,Other-service,40,False
25,Private,9,Never-married,Other-service,40,False
35,Private,7,Married-civ-spouse,Farming-fishing,40,False
19,Private,10,Never-married,Adm-clerical,40,False
49,Private,9,Never-married,Machine-op-inspct,40,False
44,Local-gov,11,Married-civ-spouse,Craft-repair,40,False
38,Private,9,Divorced,Craft-repair,40,False
28,Private,9,Married-civ-spouse,Adm-clerical,40,False
22,Private,9,Never-married,Handlers-cleaners,40,False
51,Local-gov,14,Married-civ-spouse,Prof-specialty,40,False
45,Self-emp-not-inc,16,Married-civ-spouse,Prof-specialty,40,False
39,State-gov,9,Divorced,Adm-clerical,40,False
23,Private,12,Never-married,Other-service,40,False
45,Private,14,Never-married,Prof-specialty,40,False
29,Private,13,Never-married,Prof-specialty,40,False
22,Private,9,Never-married,Other-service,40,False
38,Private,5,Married-civ-spouse,Adm-clerical,40,False
60,State-gov,15,Married-civ-spouse,Prof-specialty,40,False
30,Private,6,Divorced,Transport-moving,40,False
21,Private,10,Never-married,Other-service,40,False
39,State-gov,16,Divorced,Prof-specialty,40,False
22,Private,10,Never-married,Tech-support,40,False
37,Private,9,Divorced,Machine-op-inspct,40,False
29,Private,10,Never-married,Tech-support,40,False
24,Private,9,Married-civ-spouse,Other-service,40,False
62,Private,10,Married-civ-spouse,Protective-serv,40,False
56,Local-gov,3,Married-civ-spouse,Transport-moving,40,False
32,Local-gov,10,Married-civ-spouse,Other-service,40,False
56,Self-emp-not-inc,9,Married-civ-spouse,Craft-repair,40,False
37,Private,10,Never-married,Tech-support,40,False
47,Private,9,Married-civ-spouse,Craft-repair,40,False
43,Private,13,Married-civ-spouse,Machine-op-inspct,40,False
32,Private,9,Divorced,Craft-repair,40,False
26,Self-emp-inc,13,Never-married,Adm-clerical,40,False
44,Local-gov,11,Divorced,Tech-support,40,False
43,Private,11,Never-married,Prof-specialty,40,False
40,Self-emp-inc,15,Married-civ-spouse,Prof-specialty,40,True
30,Private,9,Married-civ-spouse,Craft-repair,40,False
33,Private,9,Married-civ-spouse,Exec-managerial,40,False
23,Private,10,Never-married,Handlers-cleaners,40,False
45,Federal-gov,10,Never-married,Adm-clerical,40,False
32,Private,13,Never-married,Prof-specialty,40,False
39,Local-gov,13,Married-civ-spouse,Prof-specialty,40,True
53,Private,3,Married-civ-spouse,Machine-op-inspct,40,False
47,Private,9,Divorced,Other-service,40,False
30,Private,12,Married-civ-spouse,Prof-specialty,40,False
23,Private,9,Never-married,Adm-clerical,40,False
58,Private,9,Married-civ-spouse,Craft-repair,40,False
33,Private,13,Married-civ-spouse,Prof-specialty,40,True
31,Private,9,Never-married,Farming-fishing,40,False
44,Private,13,Married-civ-spouse,Exec-managerial,40,False
31,Private,9,Divorced,Handlers-cleaners,40,False
20,Private,9,Never-married,Adm-clerical,40,False
25,Private,10,Married-civ-spouse,Exec-managerial,40,True
41,Private,9,Married-civ-spouse,Craft-repair,40,False
20,Local-gov,9,Never-married,Other-service,40,False
40,Self-emp-inc,13,Never-married,Prof-specialty,40,False
42,State-gov,9,Divorced,Protective-serv,40,False
36,Private,10,Never-married,Other-service,40,False
36,Private,9,Married-civ-spouse,Craft-repair,40,False
22,Private,11,Never-married,Other-service,40,False
42,Local-gov,12,Married-civ-spouse,Exec-managerial,40,False
27,Private,9,Never-married,Craft-repair,40,False
52,Private,9,Never-married,Adm-clerical,40,False
34,Private,9,Separated,Craft-repair,40,False
51,Private,9,Never-married,Adm-clerical,40,False
45,Private,9,Married-civ-spouse,Transport-moving,40,False
37,Private,9,Married-civ-spouse,Adm-clerical,40,False
45,Private,9,Never-married,Machine-op-inspct,40,False
48,State-gov,13,Married-civ-spouse,Prof-specialty,40,False
23,Private,10,Never-married,Adm-clerical,40,False
54,Private,13,Married-civ-spouse,Exec-managerial,40,False
54,Private,13,Widowed,Sales,40,False
59,Self-emp-not-inc,4,Married-civ-spouse,Transport-moving,40,False
51,Private,9,Divorced,Other-service,40,False
24,Local-gov,10,Never-married,Adm-clerical,40,False
32,Private,9,Divorced,Adm-clerical,40,False
45,Self-emp-not-inc,13,Married-civ-spouse,Prof-specialty,40,False
43,Federal-gov,11,Married-civ-spouse,Prof-specialty,40,True
29,Self-emp-not-inc,9,Married-civ-spouse,Craft-repair,40,False
40,Private,9,Married-civ-spouse,Handlers-cleaners,40,False
36,Private,9,Married-civ-spouse,Other-service,40,False
19,Private,9,Never-married,Craft-repair,40,False
36,Private,9,Never-married,Other-service,40,False
29,Private,9,Married-civ-spouse,Adm-clerical,40,False
59,Private,9,Divorced,Other-service,40,False
19,Private,9,Never-married,Machine-op-inspct,40,False
30,Private,9,Married-civ-spouse,Exec-managerial,40,False
55,Private,10,Married-civ-spouse,Adm-clerical,40,True
36,Private,10,Married-civ-spouse,Adm-clerical,40,True
23,Private,10,Never-married,Handlers-cleaners,40,False
21,Private,9,Married-civ-spouse,Handlers-cleaners,40,False
18,Self-emp-not-inc,7,Never-married,Sales,40,False
37,Private,9,Never-married,Handlers-cleaners,40,False
62,Private,9,Widowed,Craft-repair,40,False
32,State-gov,9,Never-married,Transport-moving,40,False
27,Private,13,Never-married,Exec-managerial,40,False
20,Private,7,Never-married,Craft-repair,40,False
48,Federal-gov,9,Married-spouse-absent,Adm-clerical,40,False
43,Local-gov,10,Divorced,Exec-managerial,40,False
44,Private,13,Married-civ-spouse,Machine-op-inspct,40,False
30,Private,13,Married-civ-spouse,Adm-clerical,40,False
22,Private,9,Never-married,Farming-fishing,40,False
54,Private,14,Married-civ-spouse,Prof-specialty,40,True
29,Private,10,Married-civ-spouse,Sales,40,False
25,Private,13,Never-married,Adm-clerical,40,False
22,Private,10,Never-married,Craft-repair,40,False
34,Private,10,Married-civ-spouse,Machine-op-inspct,40,False
33,Private,10,Married-civ-spouse,Other-service,40,False
40,Local-gov,14,Married-civ-spouse,Prof-specialty,40,True
47,Federal-gov,12,Married-civ-spouse,Exec-managerial,40,True
45,Federal-gov,12,Never-married,Exec-managerial,40,False
39,Private,9,Divorced,Other-service,40,False
62,State-gov,9,Married-civ-spouse,Other-service,40,False
29,Private,9,Never-married,Machine-op-inspct,40,False
62,Private,10,Married-civ-spouse,Sales,40,False
37,Private,9,Never-married,Craft-repair,40,False
24,Private,4,Separated,Machine-op-inspct,40,False
31,Private,9,Married-civ-spouse,Machine-op-inspct,40,False
36,Private,14,Never-married,Sales,40,False
35,Private,9,Divorced,Craft-repair,40,False
23,Private,9,Never-married,Exec-managerial,40,False
58,Private,10,Married-civ-spouse,Protective-serv,40,False
38,Local-gov,10,Married-civ-spouse,Farming-fishing,40,False
27,Private,10,Married-civ-spouse,Prof-specialty,40,True
21,Private,8,Never-married,Machine-op-inspct,40,False
38,Private,12,Never-married,Craft-repair,40,False
45,Private,11,Married-civ-spouse,Prof-specialty,40,True
55,Private,14,Divorced,Exec-managerial,40,False
24,Local-gov,10,Married-civ-spouse,Protective-serv,40,False
28,Private,13,Never-married,Adm-clerical,40,False
28,State-gov,9,Never-married,Adm-clerical,40,False
36,Private,13,Never-married,Prof-specialty,40,False
45,Private,9,Divorced,Handlers-cleaners,40,False
44,Private,9,Divorced,Other-service,40,False
29,Private,9,Married-civ-spouse,Machine-op-inspct,40,True
53,Local-gov,5,Married-civ-spouse,Exec-managerial,40,False
39,Private,13,Married-civ-spouse,Tech-support,40,True
46,Local-gov,13,Married-civ-spouse,Protective-serv,40,False
35,Private,13,Never-married,Prof-specialty,40,False
50,Local-gov,12,Divorced,Prof-specialty,40,False
48,Private,9,Married-civ-spouse,Sales,40,False
37,Self-emp-not-inc,10,Divorced,Sales,40,False
55,Private,3,Never-married,Transport-moving,40,False
58,Local-gov,9,Married-civ-spouse,Other-service,40,True
43,Private,10,Never-married,Adm-clerical,40,False
56,Private,13,Divorced,Prof-specialty,40,False
44,Private,10,Married-civ-spouse,Sales,40,False
37,Private,9,Married-civ-spouse,Craft-repair,40,False
61,Private,8,Married-spouse-absent,Prof-specialty,40,False
42,Private,9,Married-civ-spouse,Craft-repair,40,False
20,Private,10,Never-married,Transport-moving,40,False
41,Private,9,Married-civ-spouse,Sales,40,False
53,Private,10,Never-married,Exec-managerial,40,False
27,Local-gov,13,Never-married,Transport-moving,40,False
56,Private,9,Divorced,Other-service,40,False
37,Private,10,Never-married,Craft-repair,40,False
37,Private,5,Married-civ-spouse,Transport-moving,40,False
31,Federal-gov,9,Never-married,Machine-op-inspct,40,False
44,Private,9,Married-civ-spouse,Adm-clerical,40,True
31,Private,10,Separated,Other-service,40,False
44,Private,11,Married-civ-spouse,Exec-managerial,40,False
58,Private,10,Divorced,Other-service,40,False
34,Private,9,Separated,Adm-clerical,40,False
36,Private,9,Separated,Craft-repair,40,False
34,Private,10,Divorced,Machine-op-inspct,40,False
41,Federal-gov,10,Married-civ-spouse,Exec-managerial,40,True
32,Private,9,Never-married,Machine-op-inspct,40,False
40,Private,9,Never-married,Other-service,40,False
28,Private,13,Married-civ-spouse,Prof-specialty,40,False
45,Private,9,Married-civ-spouse,Transport-moving,40,False
21,Private,9,Never-married,Sales,40,False
32,Private,10,Married-civ-spouse,Craft-repair,40,True
50,Without-pay,9,Married-civ-spouse,Machine-op-inspct,40,True
30,Private,9,Never-married,Machine-op-inspct,40,False
34,Private,10,Divorced,Sales,40,False
54,Federal-gov,10,Married-civ-spouse,Craft-repair,40,False
90,Local-gov,9,Never-married,Craft-repair,40,True
33,Private,13,Never-married,Sales,40,False
32,State-gov,9,Married-civ-spouse,Transport-moving,40,False
27,Private,13,Never-married,Prof-specialty,40,False
40,Private,11,Married-civ-spouse,Exec-managerial,40,True
26,Private,10,Married-civ-spouse,Adm-clerical,40,False
31,Private,7,Married-civ-spouse,Machine-op-inspct,40,False
31,Private,9,Married-civ-spouse,Adm-clerical,40,False
28,Private,9,Never-married,Adm-clerical,40,False
45,Private,7,Divorced,Craft-repair,40,False
29,State-gov,6,Never-married,Other-service,40,False
40,Private,9,Divorced,Adm-clerical,40,False
30,Private,9,Married-civ-spouse,Adm-clerical,40,False
35,Private,6,Never-married,Other-service,40,False
43,Private,9,Married-civ-spouse,Craft-repair,40,False
45,Private,9,Married-civ-spouse,Craft-repair,40,False
29,Private,10,Married-civ-spouse,Exec-managerial,40,False
33,Private,13,Never-married,Exec-managerial,40,False
29,Local-gov,14,Married-civ-spouse,Prof-specialty,40,False
46,Local-gov,13,Married-civ-spouse,Protective-serv,40,False
41,Self-emp-inc,13,Married-civ-spouse,Prof-specialty,40,False
41,Private,10,Separated,Sales,40,False
35,Federal-gov,10,Never-married,Handlers-cleaners,40,False
40,Private,10,Divorced,Adm-clerical,40,False
34,Private,14,Divorced,Exec-managerial,40,False
26,State-gov,13,Married-civ-spouse,Craft-repair,40,False
64,Private,9,Married-civ-spouse,Craft-repair,40,False
53,Private,9,Married-civ-spouse,Other-service,40,True
26,Private,9,Married-civ-spouse,Craft-repair,40,False
36,Local-gov,9,Married-civ-spouse,Transport-moving,40,False
24,Local-gov,14,Never-married,Prof-specialty,40,True
46,Private,11,Never-married,Exec-managerial,40,False
30,Private,9,Never-married,Machine-op-inspct,40,False
23,Private,9,Never-married,Craft-repair,40,False
41,Private,10,Divorced,Machine-op-inspct,40,False
30,State-gov,14,Never-married,Prof-specialty,40,False
57,Federal-gov,10,Married-civ-spouse,Adm-clerical,40,False
47,Private,10,Divorced,Adm-clerical,40,False
52,Private,13,Married-civ-spouse,Craft-repair,40,False
27,Private,10,Never-married,Adm-clerical,40,False
35,Private,9,Married-civ-spouse,Exec-managerial,40,False
55,Local-gov,10,Married-civ-spouse,Prof-specialty,40,False
60,Private,9,Married-civ-spouse,Craft-repair,40,False
48,Private,5,Divorced,Sales,40,False
38,Self-emp-not-inc,9,Married-civ-spouse,Craft-repair,40,False
23,Private,10,Never-married,Adm-clerical,40,False
48,Self-emp-inc,15,Married-civ-spouse,Prof-specialty,40,False
59,Private,4,Married-civ-spouse,Craft-repair,40,False
20,Federal-gov,9,Never-married,Adm-clerical,40,False
23,Private,13,Never-married,Farming-fishing,40,False
58,Self-emp-not-inc,10,Divorced,Sales,40,False
47,Local-gov,14,Married-civ-spouse,Prof-specialty,40,True
32,Private,10,Married-civ-spouse,Craft-repair,40,False
57,Private,9,Widowed,Adm-clerical,40,False
27,Private,9,Married-civ-spouse,Handlers-cleaners,40,False
40,Self-emp-not-inc,13,Married-civ-spouse,Exec-managerial,40,True
70,Self-emp-not-inc,14,Married-civ-spouse,Exec-managerial,40,False
37,Private,11,Divorced,Prof-specialty,40,False
24,Local-gov,9,Never-married,Protective-serv,40,False
46,Private,9,Married-civ-spouse,Craft-repair,40,True
29,Private,9,Never-married,Transport-moving,40,False
55,Private,9,Married-civ-spouse,Other-service,40,False
56,Private,10,Divorced,Exec-managerial,40,False
21,Private,10,Never-married,Other-service,40,False
40,Federal-gov,13,Divorced,Prof-specialty,40,False
47,Self-emp-not-inc,10,Married-civ-spouse,Craft-repair,40,False
40,Private,11,Married-civ-spouse,Prof-specialty,40,False
43,Private,9,Married-civ-spouse,Machine-op-inspct,40,False
18,Private,9,Never-married,Sales,40,False
27,Private,16,Married-civ-spouse,Prof-specialty,40,True
54,Local-gov,13,Divorced,Exec-managerial,40,False
43,Private,9,Married-civ-spouse,Machine-op-inspct,40,False
28,Private,13,Never-married,Adm-clerical,40,False
23,Local-gov,13,Never-married,Prof-specialty,40,False
34,Private,9,Separated,Other-service,40,False
62,Private,10,Married-civ-spouse,Machine-op-inspct,40,False
18,Private,9,Never-married,Other-service,40,False
34,Private,9,Married-civ-spouse,Craft-repair,40,False
33,Private,11,Married-civ-spouse,Craft-repair,40,False
30,State-gov,9,Divorced,Protective-serv,40,False
30,Private,9,Never-married,Tech-support,40,False
20,Private,9,Never-married,Handlers-cleaners,40,False
53,Private,9,Divorced,Sales,40,False
42,Private,13,Divorced,Prof-specialty,40,True
28,Private,10,Never-married,Adm-clerical,40,False
46,Private,9,Married-civ-spouse,Craft-repair,40,True
31,Private,10,Never-married,Adm-clerical,40,False
56,Private,10,Never-married,Craft-repair,40,False
52,Private,9,Never-married,Adm-clerical,40,False
49,Private,10,Divorced,Adm-clerical,40,False
44,Private,10,Divorced,Handlers-cleaners,40,False
61,Private,7,Widowed,Other-service,40,False
36,Private,13,Divorced,Exec-managerial,40,True
27,Private,9,Never-married,Adm-clerical,40,False
52,Self-emp-not-inc,9,Divorced,Craft-repair,40,False
52,Local-gov,10,Married-civ-spouse,Prof-specialty,40,False
29,Private,9,Never-married,Craft-repair,40,False
38,Private,11,Married-civ-spouse,Sales,40,False
53,Local-gov,9,Married-civ-spouse,Adm-clerical,40,False
32,Private,10,Never-married,Adm-clerical,40,False
24,Private,9,Never-married,Adm-clerical,40,False
21,Self-emp-not-inc,10,Never-married,Farming-fishing,40,False
39,Private,10,Never-married,Other-service,40,False
39,Private,9,Never-married,Machine-op-inspct,40,False
23,Private,10,Separated,Sales,40,False
47,Private,9,Married-civ-spouse,Craft-repair,40,True
38,Private,9,Separated,Protective-serv,40,False
48,Self-emp-not-inc,10,Married-civ-spouse,Transport-moving,40,False
37,Private,10,Married-civ-spouse,Sales,40,True
53,Private,9,Married-civ-spouse,Craft-repair,40,False
33,Private,14,Married-civ-spouse,Exec-managerial,40,False
23,Private,10,Married-civ-spouse,Craft-repair,40,False
31,Private,9,Divorced,Sales,40,False
31,Private,9,Married-civ-spouse,Exec-managerial,40,True
52,Federal-gov,6,Separated,Adm-clerical,40,False
21,Private,10,Married-civ-spouse,Adm-clerical,40,False
34,Private,10,Married-civ-spouse,Machine-op-inspct,40,False
40,Private,13,Married-civ-spouse,Prof-specialty,40,True
36,Private,9,Divorced,Adm-clerical,40,False
40,Private,13,Widowed,Exec-managerial,40,False
42,Private,9,Divorced,Craft-repair,40,False
22,Private,9,Never-married,Adm-clerical,40,False
46,Private,9,Married-civ-spouse,Craft-repair,40,False
23,Private,9,Never-married,Handlers-cleaners,40,False
32,Private,11,Married-civ-spouse,Craft-repair,40,True
36,Private,10,Married-civ-spouse,Craft-repair,40,False
31,Private,9,Divorced,Adm-clerical,40,False
42,Private,10,Married-civ-spouse,Tech-support,40,False
62,Private,13,Married-civ-spouse,Exec-managerial,40,False
37,Private,16,Separated,Prof-specialty,40,False
46,Private,13,Divorced,Sales,40,False
35,Private,9,Married-civ-spouse,Machine-op-inspct,40,False
28,Private,9,Never-married,Craft-repair,40,False
56,Private,9,Widowed,Adm-clerical,40,False
19,Private,10,Never-married,Adm-clerical,40,False
20,Private,8,Never-married,Machine-op-inspct,40,False
22,Private,10,Never-married,Craft-repair,40,False
36,Local-gov,13,Married-civ-spouse,Protective-serv,40,True
46,Private,13,Separated,Prof-specialty,40,False
48,Private,9,Married-civ-spouse,Craft-repair,40,False
57,Private,9,Never-married,Adm-clerical,40,False
56,Self-emp-not-inc,7,Married-civ-spouse,Craft-repair,40,False
43,Federal-gov,12,Married-civ-spouse,Prof-specialty,40,False
27,Private,10,Never-married,Machine-op-inspct,40,False
49,Private,10,Married-civ-spouse,Transport-moving,40,False
19,Private,9,Never-married,Adm-clerical,40,False
30,Private,13,Divorced,Sales,40,True
70,Self-emp-not-inc,9,Married-civ-spouse,Farming-fishing,40,False
25,Private,9,Separated,Craft-repair,40,False
59,Federal-gov,9,Married-civ-spouse,Adm-clerical,40,True
29,Private,10,Never-married,Tech-support,40,False
25,Local-gov,9,Married-civ-spouse,Craft-repair,40,False
50,Private,10,Married-civ-spouse,Transport-moving,40,False
34,Private,9,Divorced,Exec-managerial,40,False
31,Private,9,Married-civ-spouse,Machine-op-inspct,40,False
30,Private,12,Never-married,Sales,40,False
36,Private,14,Never-married,Prof-specialty,40,False
44,Private,9,Divorced,Machine-op-inspct,40,False
20,Private,10,Never-married,Handlers-cleaners,40,False
43,Federal-gov,14,Married-civ-spouse,Craft-repair,40,False
26,Private,10,Married-civ-spouse,Sales,40,False
50,Federal-gov,9,Married-civ-spouse,Exec-managerial,40,True
47,Private,7,Married-civ-spouse,Farming-fishing,40,False
48,Private,9,Married-civ-spouse,Handlers-cleaners,40,False
